Date,Gewicht (kg),Fettmasse (kg),Knochenmasse (kg),Muskelmasse (kg),Wasseranteil (kg),Kommentare
2012-05-25 08:08:50,69.15,13.19,,,,
2012-05-21 22:30:09,69.85,12.75,,,,
2012-05-21 07:47:21,70.1,,,,,
2012-05-20 22:40:22,71.65,12.99,,,,
2012-05-20 01:30:35,70.5,11.85,,,,
2012-05-19 02:30:06,71.6,12,,,,
2012-05-18 01:42:17,72.45,14.01,,,,
2012-05-17 11:28:01,70.85,13.15,,,,
2012-05-16 01:03:13,69.5,13.47,,,,
2012-05-12 14:12:45,69.4,12.78,,,,
2012-05-10 21:55:08,69.6,11.54,,,,
2012-05-08 00:44:22,68.95,11.39,,,,
2012-05-05 12:21:21,69.95,13.73,,,,
2012-05-05 02:54:26,71.35,,,,,
2012-05-04 01:55:39,70.75,,,,,
2012-04-29 12:35:19,67.65,12.83,,,,
2012-04-28 21:12:27,69.7,13.81,,,,
2012-04-27 01:28:14,70,7.87,,,,
2012-04-25 01:18:15,70.6,12.28,,,,
2012-04-22 14:10:22,70.1,13.09,,,,
2012-04-21 11:46:53,69.5,13.31,,,,
2012-04-15 15:29:07,69.25,13.73,,,,
2012-04-14 17:18:33,67.65,12.6,,,,
2012-04-14 11:43:29,68.95,12.82,,,,
2012-04-12 07:52:54,67.15,12.23,,,,
2012-04-11 22:17:56,67.95,11.2,,,,
2012-04-09 18:29:22,68.35,12.63,,,,
2012-04-09 09:46:37,67.9,13.38,,,,
2012-04-08 14:22:54,68.1,12.4,,,,
2012-04-08 13:16:02,67.85,12.63,,,,
2012-04-03 22:01:13,68.55,11.3,,,,
2012-04-03 00:40:40,67.8,11.88,,,,
2012-04-01 13:47:22,68,12.69,,,,
2012-03-31 11:48:39,68.25,12.63,,,,
2012-03-30 18:25:49,68.4,9.98,,,,
2012-03-28 22:50:55,69.55,11.56,,,,
2012-03-28 02:02:21,70.4,11.24,,,,
2012-03-26 07:32:13,69.4,12.93,,,,
2012-03-24 21:46:00,70.3,11.29,,,,
2012-03-24 13:25:25,68.75,12.15,,,,
2012-03-21 19:51:41,68.5,9.78,,,,
2012-03-19 07:50:47,67.5,12.82,,,,
2012-03-18 11:56:26,68.4,12,,,,
2012-03-17 11:24:11,67.9,11.93,,,,
2012-03-15 07:34:06,67.95,12.48,,,,
2012-03-11 17:43:21,68.15,11.23,,,,
2012-03-11 11:30:31,69,13.08,,,,
2012-03-10 20:14:17,68.8,11.02,,,,
2012-03-10 01:43:21,69.4,11.32,,,,
2012-03-08 00:13:26,69.9,11.23,,,,
2012-03-06 20:22:58,69.9,10.98,,,,
2012-03-05 23:44:45,70.25,12.93,,,,
2012-03-04 21:55:30,69.3,,,,,
2012-03-04 02:50:35,70.05,12.71,,,,
2012-03-01 21:41:59,69.35,12.3,,,,
2012-03-01 01:53:33,69.35,,,,,
2012-02-28 16:41:01,68.6,13.73,,,,
2012-02-25 12:46:47,68.6,12.93,,,,
2012-02-25 02:18:19,70.15,,,,,
2012-02-23 10:19:45,68.9,,,,,
2012-02-22 11:59:50,68.8,12.36,,,,
2012-02-21 21:08:25,69.55,,,,,
2012-02-20 14:31:28,68.05,11.93,,,,
2012-02-19 17:03:26,69.55,11.63,,,,
2012-02-17 14:11:03,67.7,12.46,,,,
2012-02-14 22:06:25,68.55,10.75,,,,
2012-02-12 10:44:27,68.35,11.38,,,,
2012-02-11 22:12:38,69.85,10.45,,,,
2012-02-11 06:08:50,68.6,11.47,,,,
2012-02-10 17:12:45,66.9,11.89,,,,
2012-02-10 11:22:49,67,11.31,,,,
2012-02-09 02:34:49,68.1,13.08,,,,
2012-02-07 23:52:07,67.3,13.61,,,,
2012-02-07 11:33:11,66.2,11.76,,,,
2012-02-07 02:42:40,67.3,11.9,,,,
2012-02-05 12:28:01,67.9,11.4,,,,
2012-02-04 13:47:14,65.65,11.05,,,,
2012-02-04 01:54:11,66.85,7.62,,,,
2012-02-03 15:08:06,65.5,11.04,,,,
2012-02-03 02:25:07,66.4,11.41,,,,
2012-02-02 03:41:51,67.15,11.72,,,,
2012-01-30 12:29:52,68.5,11.48,,,,
2012-01-29 21:22:25,69.25,11.85,,,,
2012-01-28 17:08:38,68.15,11.14,,,,
2012-01-28 02:18:18,68.95,10.74,,,,
2012-01-27 10:22:20,67.3,11.49,,,,
2012-01-27 02:06:05,68.1,11.24,,,,
2012-01-25 18:59:31,66.9,10.42,,,,
2012-01-25 13:51:32,66.2,11.4,,,,
2012-01-25 01:58:04,67.45,11.76,,,,
2012-01-23 14:37:35,68.75,12.08,,,,
2012-01-21 19:58:52,68.4,11.74,,,,
2012-01-21 10:37:03,68.05,11.55,,,,
2012-01-20 15:28:17,65.8,10.8,,,,
2012-01-20 03:30:15,67.2,10.74,,,,
2012-01-19 12:07:08,67.1,11.35,,,,
2012-01-17 15:02:49,66.85,7.36,,,,
2012-01-17 10:50:04,66.2,11.35,,,,
2012-01-16 11:29:01,66.9,11.19,,,,
2012-01-16 11:22:15,67.2,,,,,
2012-01-16 03:16:34,67.1,11.75,,,,
2012-01-15 14:58:28,66.25,11.23,,,,
2012-01-14 05:45:20,68.1,12.38,,,,
2012-01-12 23:37:35,67.7,,,,,
2012-01-12 02:16:40,67.85,11.7,,,,
2012-01-11 18:41:17,67.45,14.18,,,,
2012-01-09 14:19:13,67,10.84,,,,
2012-01-09 00:25:27,66.65,11.15,,,,
2012-01-08 22:27:49,67.25,11.26,,,,
2012-01-08 18:31:17,66.4,11.74,,,,
2012-01-08 01:55:17,67.6,,,,,
2012-01-06 09:03:17,68.35,,,,,
2012-01-05 15:10:02,68.2,11.37,,,,
2012-01-04 15:41:54,66.9,12.04,,,,
2012-01-03 15:57:32,67.2,11.98,,,,
2012-01-02 17:39:30,68,,,,,
2012-01-01 22:46:52,68.5,10.91,,,,
2012-01-01 15:51:49,68.3,11.59,,,,
2012-01-01 04:18:12,69.6,10.59,,,,
2011-12-30 09:06:02,69.4,13.13,,,,
2011-12-29 11:43:30,69.1,12.32,,,,
2011-12-27 19:57:26,71.6,12.77,,,,
2011-12-26 20:22:38,69.2,11.86,,,,
2011-12-25 15:43:22,68.55,12.19,,,,
2011-12-25 07:33:32,69.35,10.98,,,,
2011-12-24 06:09:49,67.95,10.61,,,,
2011-12-23 06:50:13,67.4,12.2,,,,
2011-12-22 12:11:37,67.05,11.73,,,,
2011-12-21 23:37:17,65.95,11.78,,,,
2011-12-21 17:38:23,66.2,10.88,,,,
2011-12-21 15:55:20,66.2,,,,,
2011-12-21 08:21:56,67.15,,,,,
2011-12-20 20:55:55,67.1,,,,,
2011-12-20 14:09:07,66.3,,,,,
2011-12-19 16:09:47,67.2,11.86,,,,
2011-12-18 13:57:21,67.85,11.94,,,,
2011-12-18 04:24:03,68.9,11.66,,,,
2011-12-17 23:10:39,68.95,11.28,,,,
2011-12-17 02:37:51,69.45,10.85,,,,
2011-12-15 18:20:29,67.45,11.01,,,,
2011-12-15 00:06:40,68.7,11.4,,,,
2011-12-13 19:12:24,68.3,11.13,,,,
2011-12-13 15:28:51,68.35,11.75,,,,
2011-12-11 12:27:31,68.05,11.69,,,,
2011-12-11 01:13:00,69.1,11.58,,,,
2011-12-10 18:22:41,68.65,11.11,,,,
2011-12-09 17:28:07,66.55,10.39,,,,
2011-12-09 13:17:22,66.8,11.34,,,,
2011-12-09 07:06:30,66.7,11.43,,,,
2011-12-09 00:59:28,66.8,12.05,,,,
2011-12-08 14:47:10,66.4,11.62,,,,
2011-12-07 16:55:48,66.9,6.36,,,,
2011-12-05 15:04:43,68,11.65,,,,
2011-12-04 22:07:42,68.15,11.66,,,,
2011-12-03 10:40:39,67.9,12.3,,,,
2011-12-02 13:59:49,67.15,11.28,,,,
2011-11-30 20:25:33,67.75,11.28,,,,
2011-11-30 08:39:48,66.9,10.57,,,,
2011-11-29 21:10:08,66.85,12.39,,,,
2011-11-27 19:58:46,68.55,11.7,,,,
2011-11-27 18:16:03,68.2,,,,,
2011-11-24 23:22:44,67.6,,,,,
2011-11-24 07:25:12,67.35,10.8,,,,
2011-11-23 22:50:53,68.25,11.32,,,,
2011-11-22 19:17:51,66.7,10.28,,,,
2011-11-22 17:57:08,67.15,9.7,,,,
2011-11-21 03:52:08,67.65,,,,,
2011-11-20 12:05:09,66.8,11.47,,,,
2011-11-19 13:50:21,67.25,12.18,,,,
2011-11-19 02:10:37,68.6,11.79,,,,
2011-11-18 18:55:37,67.95,10.87,,,,
2011-11-18 01:13:13,67.25,8.62,,,,
2011-11-17 19:31:27,68,10.61,,,,
2011-11-16 19:36:02,68.3,,,,,
2011-11-16 17:58:22,67.5,10.8,,,,
2011-11-16 09:18:19,67.3,12.12,,,,
2011-11-16 00:06:22,67.6,12.48,,,,
2011-11-15 19:34:15,68.6,11.02,,,,
2011-11-14 22:11:04,70.2,11.08,,,,
2011-11-13 22:49:42,69.15,12.53,,,,
2011-11-13 18:30:12,67.55,12.88,,,,
2011-11-12 23:03:01,68.6,12.14,,,,
2011-11-12 19:01:16,69.3,12.19,,,,
2011-11-11 23:56:20,69.15,11.24,,,,
2011-11-09 22:10:28,68.3,10.57,,,,
2011-11-09 20:03:21,68.45,10.87,,,,
2011-11-08 23:10:15,70.1,12.52,,,,
2011-11-07 22:54:16,69.25,12.18,,,,
2011-11-07 00:16:04,68.85,12.27,,,,
2011-11-06 11:02:36,68.5,12.83,,,,
2011-11-05 11:48:01,69.35,13.37,,,,
2011-11-02 00:38:46,70.3,12.1,,,,
2011-11-01 07:28:45,69.7,13.17,,,,
2011-10-31 16:47:45,69.9,10.65,,,,
2011-10-30 10:48:10,68.9,12.61,,,,
2011-10-26 13:48:29,69.05,9.94,,,,
2011-10-26 01:40:20,70.6,,,,,
2011-10-23 11:30:47,68.6,12.78,,,,
2011-10-23 00:43:39,70.15,12.83,,,,
2011-10-20 23:06:37,68.85,11.87,,,,
2011-10-18 19:09:53,69.25,10.66,,,,
2011-10-17 23:30:47,71.1,,,,,
2011-10-16 21:09:16,71.6,9.12,,,,
2011-10-13 19:55:49,68.8,8.22,,,,
2011-10-12 21:34:05,70.1,6.64,,,,
2011-10-11 20:57:00,69.1,3.73,,,,
2011-10-10 19:22:31,70.4,2.11,,,,
2011-10-06 20:46:45,68.75,10.88,,,,
2011-10-05 20:22:14,68,8.63,,,,
2011-10-04 22:06:04,69.7,3.21,,,,
2011-10-02 22:45:05,69.1,10.46,,,,
2011-10-02 12:22:02,69,9.79,,,,
2011-10-02 02:05:11,71.1,6.3,,,,
2011-09-29 19:06:34,68.6,9.76,,,,
2011-09-29 00:00:30,68.35,9.02,,,,
2011-09-24 12:02:21,69.05,11.49,,,,
2011-09-23 18:42:17,70.05,8.38,,,,
2011-09-21 19:14:08,69.3,8.25,,,,
2011-09-21 01:12:45,69.85,3.44,,,,
2011-09-18 18:05:03,68.6,,,,,
2011-09-18 10:53:20,69.75,5.19,,,,
2011-09-17 18:16:56,70.95,,,,,
2011-09-16 21:39:10,72.1,2.93,,,,
2011-09-11 11:22:05,70.25,12.73,,,,
2011-09-05 23:13:18,71.3,9.91,,,,
2011-09-05 02:44:51,70.35,10.77,,,,
2011-09-04 12:58:50,70.1,,,,,
2011-09-04 02:01:49,72.2,,,,,
2011-08-31 19:06:30,69.2,7.56,,,,
2011-08-28 13:38:35,68.85,11.57,,,,
2011-08-27 10:11:26,69.3,11.21,,,,
2011-08-24 12:16:44,67.95,11.55,,,,
2011-08-24 00:01:06,69.05,11.06,,,,
2011-08-22 14:09:47,68.1,11.46,,,,
2011-08-21 12:51:26,68.15,8.91,,,,
2011-08-20 01:30:42,69.2,9.89,,,,
2011-08-19 19:07:06,68.5,8.87,,,,
2011-08-18 00:02:15,68.7,10.83,,,,
2011-08-15 19:38:17,69.8,8.48,,,,
2011-08-14 13:59:21,69.6,10.54,,,,
2011-08-13 13:04:47,67.9,8.96,,,,
2011-08-09 17:48:18,67.9,8.97,,,,
2011-08-09 07:04:03,67.1,10.23,,,,
2011-08-08 21:58:19,67.6,10.16,,,,
2011-08-08 17:35:05,68.15,10.69,,,,
2011-08-08 12:18:58,68.25,10.35,,,,
2011-08-07 23:36:33,68.25,13.17,,,,
2011-08-07 11:37:46,69.05,11.27,,,,
2011-08-07 03:53:22,68.05,3.09,,,,
2011-08-06 21:53:19,67.9,9.16,,,,
2011-08-05 18:53:03,67.8,9.09,,,,
2011-08-05 10:03:12,67.05,11.13,,,,
2011-08-04 19:12:51,67.3,9.2,,,,
2011-08-04 09:28:37,67.75,10.63,,,,
2011-08-03 22:55:26,68.65,10.4,,,,
2011-08-02 20:57:33,68.7,10.84,,,,
2011-08-02 18:34:22,68.6,9.54,,,,
2011-08-02 01:19:20,67.1,11.34,,,,
2011-08-01 20:50:54,67.5,8.17,,,,
2011-07-31 11:33:24,68.65,9.17,,,,
2011-07-30 23:42:29,69.35,11.46,,,,
2011-07-30 21:27:32,69.3,12.5,,,,
2011-07-30 15:37:18,67,10.71,,,,
2011-07-29 11:02:06,68.2,12.12,,,,
2011-07-28 15:40:44,69.45,11.52,,,,
2011-07-27 22:33:48,69.45,8.52,,,,
2011-07-24 19:48:33,68.6,12.01,,,,
2011-07-23 20:18:33,68.75,11.28,,,,
2011-07-20 22:23:27,72.15,10.62,,,,
2011-07-17 19:13:18,71.5,12.4,,,,
2011-07-14 20:26:59,70.75,,,,,
2011-07-11 21:58:15,72.65,8.35,,,,
2011-07-10 23:20:00,72.05,11.31,,,,
2011-07-09 01:45:55,72.85,9.45,,,,
2011-07-05 21:44:28,69.85,7.39,,,,
2011-06-30 00:31:53,69.15,11.1,,,,
2011-06-26 12:25:05,69.25,11.38,,,,
2011-06-25 13:24:41,68.7,11.23,,,,
2011-06-25 11:23:15,68.85,11.13,,,,
2011-06-22 18:29:51,68.8,9.85,,,,
2011-06-19 10:23:40,70.4,13.27,,,,
2011-06-16 16:02:54,70.35,6.02,,,,
2011-06-14 18:13:51,68.3,8.36,,,,
2011-06-13 09:24:54,66.7,11.06,,,,
2011-06-12 23:19:03,67.65,,,,,
2011-06-12 11:45:44,67.85,6.36,,,,
2011-06-11 09:56:45,67.45,12.35,,,,
2011-06-10 09:43:54,68.25,11.14,,,,
2011-06-05 20:49:42,69.3,,,,,
2011-06-05 20:45:41,69.65,10.57,,,,
2011-06-05 12:41:04,68.05,10.82,,,,
2011-06-04 20:48:40,68.3,10.57,,,,
2011-06-04 11:47:17,69,12.27,,,,
2011-06-03 17:23:26,67.7,9.42,,,,
2011-06-02 23:49:48,67,11.64,,,,
2011-06-02 12:52:52,67.55,9.91,,,,
2011-06-01 23:50:56,68.05,10.02,,,,
2011-06-01 00:27:16,68.1,5.66,,,,
2011-05-30 21:33:09,68.4,10.83,,,,
2011-05-30 21:01:07,67.95,6.4,,,,
2011-05-29 09:29:01,69.9,12.9,,,,
2011-05-28 11:33:16,68.9,11.36,,,,
2011-05-26 23:10:41,69.7,10.16,,,,
2011-05-25 17:17:48,68.75,7.34,,,,
2011-05-24 18:42:11,69.45,11.09,,,,
2011-05-23 22:42:43,70.3,10.93,,,,
2011-05-22 22:47:44,72.25,11.65,,,,
2011-05-22 03:08:58,73.1,,,,,
2011-05-20 12:53:06,70.65,11.85,,,,
2011-05-20 00:25:44,72.05,,,,,
2011-05-19 11:35:55,70.55,13.39,,,,
2011-05-17 20:48:01,71.45,10.21,,,,
2011-05-15 22:22:56,70.35,4.19,,,,
2011-05-15 12:14:56,70.8,,,,,
2011-05-15 11:38:18,70.9,12,,,,
2011-05-13 18:45:52,70.9,10.85,,,,
2011-05-11 21:46:36,72,10.5,,,,
2011-05-11 00:20:25,72.4,10.73,,,,
2011-05-07 09:55:12,69.95,11.83,,,,
2011-05-04 22:01:12,71.6,,,,,
2011-05-03 18:25:20,70.55,10.41,,,,
2011-05-02 18:57:27,70.2,3.73,,,,
2011-05-02 00:41:33,70.85,7.56,,,,
2011-05-01 12:09:17,70.15,,,,,
2011-05-01 01:59:07,71.1,,,,,
2011-04-30 12:52:16,70.8,13.56,,,,
2011-04-29 18:09:38,71.15,9.1,,,,
2011-04-28 21:25:42,73.2,,,,,
2011-04-28 20:15:25,71.65,8.63,,,,
2011-04-28 18:41:48,71.65,2.36,,,,
2011-04-26 00:00:04,72.1,11.05,,,,
2011-04-24 22:58:05,69.9,9.82,,,,
2011-04-23 21:39:28,69.8,10.41,,,,
2011-04-23 11:17:16,70.95,12.26,,,,
2011-04-21 23:59:36,71.95,,,,,
2011-04-20 20:37:04,70.7,,,,,
2011-04-19 23:07:24,72.05,,,,,
2011-04-18 20:11:30,72.2,7.64,,,,
2011-04-17 13:01:21,71.2,12.67,,,,
2011-04-16 23:49:12,72.65,,,,,
2011-04-16 13:15:27,71.35,12.76,,,,
2011-04-16 12:47:22,72.05,14.23,,,,
2011-04-16 02:12:02,72.7,,,,,
2011-04-15 13:33:09,71.55,14.1,,,,
2011-04-14 23:40:31,72.55,,,,,
2011-04-14 00:24:40,74.35,11,,,,
2011-04-10 14:19:29,71.9,11.42,,,,
2011-04-10 01:32:44,73.3,11.22,,,,
2011-04-07 23:48:52,72.9,12.53,,,,
2011-04-07 22:38:58,72.6,,,,,
2011-04-06 22:10:20,72.05,4.13,,,,
2011-04-06 18:43:34,71.35,9.67,,,,
2011-04-05 21:46:47,73.45,,,,,
2011-04-03 00:09:17,72.5,,,,,
2011-04-01 16:45:51,73.2,12.47,,,,
2011-03-31 23:20:12,73.1,8,,,,
2011-03-30 21:43:03,72.25,12.87,,,,
2011-03-30 18:41:48,70.6,10.66,,,,
2011-03-29 22:24:09,71.95,,,,,
2011-03-29 18:41:27,69.95,10.49,,,,
2011-03-29 18:41:00,70.1,8.8,,,,
2011-03-28 19:15:54,71.75,12.55,,,,
2011-03-28 06:30:40,72.25,13.13,,,,
2011-03-27 10:06:15,70.2,6.85,,,,
2011-03-26 18:02:56,71.6,,,,,
2011-03-25 18:41:56,72.15,8.59,,,,
2011-03-25 06:56:43,71.35,12.99,,,,
2011-03-23 18:44:55,71.95,10.48,,,,
2011-03-22 18:35:10,73.3,4.41,,,,
2011-03-22 07:08:37,72.45,14.52,,,,
2011-03-21 19:39:44,72.6,3.49,,,,
2011-03-20 12:09:24,72.1,13.53,,,,
2011-03-19 12:00:20,72.95,13.86,,,,
2011-03-18 00:36:02,73.6,,,,,
2011-03-17 00:39:58,72.55,,,,,
2011-03-16 18:39:15,71.3,11.54,,,,
2011-03-15 19:19:14,72.25,4.65,,,,
2011-03-14 21:41:50,73.3,12.79,,,,
2011-03-13 14:29:09,74,13.26,,,,
2011-03-12 01:32:34,73.95,15.66,,,,
2011-03-11 00:17:36,74,12.97,,,,
2011-03-06 00:30:51,74.1,,,,,
2011-03-05 14:24:07,72.9,13.82,,,,
2011-03-03 00:30:48,73.9,,,,,
2011-02-28 21:14:17,76.35,11.77,,,,
2011-02-27 22:21:16,76.45,12.75,,,,
2011-02-25 21:07:25,75.75,13.81,,,,
2011-02-23 20:15:39,75.95,11.56,,,,
2011-02-20 13:11:40,73.65,11.95,,,,
2011-02-17 20:47:19,73.95,12.39,,,,
2011-02-16 18:53:16,72.55,11.06,,,,
2011-02-13 17:43:42,73.85,5.05,,,,
2011-02-08 22:12:12,74.5,11.62,,,,
2011-02-06 15:20:40,75.05,15.64,,,,
2011-02-05 11:27:36,73.9,14.52,,,,
2011-02-02 22:15:14,75,13.6,,,,
2011-02-01 21:02:11,74.55,14.43,,,,
2011-02-01 06:15:41,74,15.69,,,,
2011-01-28 17:57:07,73.75,13.08,,,,
2011-01-28 08:43:20,73.3,13.57,,,,
2011-01-26 19:41:41,72.6,9.8,,,,
2011-01-24 20:01:37,73,9.49,,,,
2011-01-23 23:06:20,73.85,,,,,
2011-01-20 20:59:50,72.8,,,,,
2011-01-18 23:04:57,74.3,,,,,
2011-01-16 13:04:10,73.4,13.89,,,,
2011-01-16 12:33:19,73.4,14.97,,,,
2011-01-11 19:29:37,71.95,11.68,,,,
2011-01-11 18:39:09,72.45,11.48,,,,
2011-01-09 11:38:47,71.8,13.55,,,,
2011-01-07 12:06:25,72.75,11.16,,,,
2011-01-07 11:26:03,73.3,,,,,
2011-01-05 23:00:44,73.75,,,,,
2011-01-03 18:45:35,72.75,10.65,,,,
2011-01-02 14:28:12,71.4,12.05,,,,
2010-12-31 14:22:27,71.95,13.16,,,,
2010-12-30 13:53:47,72.25,4.64,,,,
2010-12-30 02:06:49,72.4,10.2,,,,
2010-12-28 21:02:53,73.35,12.56,,,,
2010-12-28 10:32:29,71.35,13.93,,,,
2010-12-26 20:24:30,71.05,12.76,,,,
2010-12-23 15:43:29,71.95,13.88,,,,
2010-12-22 11:33:24,72.35,,,,,
2010-12-21 08:53:31,71.3,12.71,,,,
2010-12-19 14:55:13,72.55,14.33,,,,
2010-12-19 00:47:38,73,13.61,,,,
2010-12-18 00:06:46,73.55,,,,,
2010-12-16 11:21:19,72.65,13.37,,,,
2010-12-15 16:30:06,73.4,16.54,,,,
2010-12-07 15:25:06,72.95,8.93,,,,
2010-12-07 11:06:57,73.3,15.66,,,,
2010-12-06 11:11:43,73.35,14.39,,,,
2010-12-03 16:09:05,73.65,14.34,,,,
2010-12-01 16:08:50,72.8,13.99,,,,
2010-12-01 00:00:26,73.85,12.59,,,,
2010-11-30 13:54:34,74.55,15.52,,,,
2010-11-28 19:44:45,74.9,16.36,,,,
2010-11-28 02:21:28,74.45,,,,,
2010-11-26 17:43:02,73.15,13.19,,,,
2010-11-26 04:38:18,73.95,11.31,,,,
2010-11-24 12:00:08,73,13.1,,,,
2010-11-22 12:10:32,73.45,14.46,,,,
2010-11-22 03:54:43,74.35,14.84,,,,
2010-11-19 17:53:00,72.65,15.41,,,,
2010-11-18 14:09:36,73.85,,,,,
2010-11-17 00:00:26,73.6,14.81,,,,
2010-11-16 02:15:04,74.15,16.32,,,,
2010-11-12 22:16:39,76.65,,,,,
2010-11-12 00:49:46,76,14.25,,,,
2010-11-08 09:15:29,74.5,17.43,,,,
2010-11-03 09:55:17,73.1,15.5,,,,
2010-11-02 23:53:23,73.8,,,,,
2010-10-31 11:48:27,74.2,16.09,,,,
2010-10-28 18:14:48,72.3,15.11,,,,
2010-10-25 20:29:22,74.55,14.41,,,,
2010-10-24 13:27:43,73.95,,,,,
2010-10-23 19:09:33,75,12.45,,,,
2010-10-19 23:50:38,75.5,,,,,
2010-10-16 03:40:46,73.15,,,,,
2010-10-15 01:20:34,71.55,13.34,,,,
2010-10-13 20:48:45,70.75,12.77,,,,
2010-10-10 23:07:26,71.95,14.61,,,,
2010-10-07 16:45:03,71.05,14.86,,,,
2010-10-06 14:28:51,71.7,7.89,,,,
2010-10-05 17:58:18,72.25,,,,,
2010-09-30 14:41:14,73.05,13.37,,,,
2010-09-29 12:22:04,73.05,,,,,
2010-09-28 12:51:50,73.05,15.46,,,,
2010-09-27 11:33:31,72.35,15.15,,,,
2010-09-26 13:27:35,72.3,15.12,,,,
2010-09-25 23:32:18,73.25,12.99,,,,
2010-09-25 10:35:03,71.85,15.02,,,,
2010-09-24 11:46:23,72.4,13.68,,,,
2010-09-23 15:48:41,72.25,,,,,
2010-09-22 16:22:13,73,,,,,
2010-09-20 01:14:17,72.1,10.5,,,,
2010-09-19 08:02:39,73.4,15.45,,,,
2010-09-18 01:58:46,74.05,,,,,
2010-09-16 20:28:09,72.15,,,,,
2010-09-15 05:32:12,72.6,14.34,,,,
2010-09-14 22:57:40,73.6,,,,,
2010-09-13 23:01:41,73.5,,,,,
2010-09-13 02:50:10,72.4,,,,,
2010-09-12 06:01:11,72.95,10.47,,,,
2010-09-11 07:36:41,73.55,14.49,,,,
2010-09-09 07:31:02,72.95,,,,,
2010-09-07 22:11:08,73.7,9.8,,,,
2010-09-06 22:26:22,74.7,12.25,,,,
2010-09-05 20:32:47,74.3,13.4,,,,
2010-09-04 10:44:41,74.15,15.48,,,,
2010-09-03 00:20:53,75.8,,,,,
2010-09-01 23:26:04,75.45,12.7,,,,
2010-09-01 12:29:11,74.45,12.95,,,,
2010-08-29 11:24:42,74.2,16.08,,,,
2010-08-29 11:16:43,74.5,16.87,,,,
2010-08-28 19:51:40,75.35,,,,,
2010-08-28 10:09:17,74.7,15.63,,,,
2010-08-26 14:47:44,74.7,,,,,
2010-08-25 17:17:17,74.45,12.12,,,,
2010-08-24 07:31:08,74.7,15.63,,,,
2010-08-23 19:20:39,74.3,13.67,,,,
2010-08-23 17:58:41,74.5,,,,,
2010-08-22 19:53:20,75,,,,,
2010-08-22 11:37:19,75.35,17.26,,,,
2010-08-21 18:37:25,74.9,,,,,
2010-08-21 10:30:26,75.55,,,,,
2010-08-20 18:48:40,75.35,12.63,,,,
2010-08-20 09:01:24,74.85,,,,,
2010-08-19 21:03:42,75.9,13.27,,,,
2010-08-19 19:51:47,73.7,13,,,,
2010-08-19 12:38:54,75.05,13.6,,,,
2010-08-19 08:02:18,74.8,15.42,,,,
2010-08-18 20:09:29,74.85,14.31,,,,
2010-08-18 08:00:18,74,15.1,,,,
2010-08-17 16:44:35,74.85,,,,,
2010-08-16 20:53:28,77.35,,,,,
2010-08-16 19:14:44,76.25,13.49,,,,
2010-08-16 16:24:23,75.65,13.71,,,,
2010-08-16 08:36:48,75.65,,,,,
2010-08-16 00:15:26,77.3,11.64,,,,
2010-08-15 08:35:28,75,15.57,,,,
2010-08-14 17:55:02,74.55,11.89,,,,
2010-08-14 06:25:40,74.4,15.12,,,,
2010-08-12 20:36:10,75.1,10.79,,,,
2010-08-12 01:27:03,74.95,13.83,,,,
2010-08-10 19:36:00,74.8,13.73,,,,
2010-08-10 05:22:00,74.75,,,,,
2010-08-09 18:52:55,74.95,13.81,,,,
2010-08-09 02:46:32,75,,,,,
2010-08-08 10:32:12,75.95,15.38,,,,
2010-08-07 11:24:17,75.8,14.67,,,,
2010-08-06 10:26:44,75.65,16.04,,,,
2010-08-03 10:36:39,76.1,18.16,,,,
2010-08-02 13:51:20,76.6,16.77,,,,
2010-08-01 13:38:52,76.2,,,,,
2010-07-31 11:25:14,76,16.32,,,,
2010-07-29 19:15:05,76.25,14.37,,,,
2010-07-29 19:14:11,76.55,,,,,
2010-07-28 21:43:29,75.75,14.05,,,,
2010-07-28 14:59:46,76.35,15.36,,,,
2010-07-27 21:02:28,76.3,12.91,,,,
2010-07-27 05:05:14,76.8,,,,,
2010-07-26 17:21:29,76.4,12.66,,,,
2010-07-26 17:17:42,76.8,15.06,,,,
2010-07-25 22:54:44,77.1,15.58,,,,
2010-07-25 22:54:21,74.7,,,,,
2010-07-25 13:33:41,76.9,,,,,
2010-07-25 13:32:45,76.95,17.33,,,,
2010-07-25 04:59:52,77.4,17.07,,,,
2010-07-24 23:36:54,78.05,15.92,,,,
2010-07-24 12:52:39,77.15,17.48,,,,
2010-07-23 10:02:28,78.25,18.04,,,,
2010-07-23 00:07:15,78.75,16.42,,,,
2010-07-22 19:49:24,77.5,16.81,,,,
2010-07-22 13:22:23,77.65,17.55,,,,
2010-07-21 17:44:20,78.1,12.04,,,,
2010-07-21 13:46:02,78.5,17.57,,,,
2010-07-21 10:58:46,78.8,16.44,,,,
2010-07-20 21:53:56,78.85,16.14,,,,
2010-07-20 14:39:14,78.1,17.6,,,,
2010-07-20 12:10:24,78.2,18.34,,,,
2010-07-20 03:41:56,78.4,18.15,,,,
2010-07-20 00:14:23,78.7,16.38,,,,
2010-07-19 19:30:38,78.8,16.47,,,,
2010-07-19 13:15:04,77.9,19.39,,,,
2010-07-19 06:37:30,79.1,17.02,,,,
2010-07-19 00:05:23,79.3,16.46,,,,
2010-07-18 17:23:06,80.95,,,,,
2010-07-18 17:17:38,78.5,,,,,
2010-07-18 13:06:28,78.9,,,,,
2010-07-18 03:51:26,79.55,,,,,
2010-07-18 00:32:55,81.6,,,,,
